image,vehicles,pedestrians
./bdd100k/train/images/38d864be-7b996505.jpg,3,0
./bdd100k/train/images/38d864be-942c039d.jpg,10,0
./bdd100k/train/images/38d9a029-7210225b.jpg,1,0
./bdd100k/train/images/38d9e83c-75032f33.jpg,0,1
./bdd100k/train/images/38dbc7e6-cd3d6656.jpg,5,0
./bdd100k/train/images/38dce4c8-91ed7f13.jpg,12,0
./bdd100k/train/images/38dd8fa8-c8e98b3a.jpg,2,0
./bdd100k/train/images/38df9370-b77bfc52.jpg,4,0
./bdd100k/train/images/38e08499-240a71cd.jpg,8,0
./bdd100k/train/images/38e0f79c-c22959ac.jpg,0,0
./bdd100k/train/images/38e20f1a-39021a36.jpg,2,0
./bdd100k/train/images/38e20f1a-a26f333c.jpg,2,0
./bdd100k/train/images/38e20f1a-a458a02e.jpg,9,0
./bdd100k/train/images/38e287be-e2d103ca.jpg,15,0
./bdd100k/train/images/38e2b63b-42f6b47c.jpg,12,4
./bdd100k/train/images/38e3419f-117ac2e2.jpg,4,1
./bdd100k/train/images/38e472fb-7c7edf2d.jpg,5,0
./bdd100k/train/images/38e47309-cfac1f75.jpg,6,0
./bdd100k/train/images/38e4cd01-80df4197.jpg,5,0
./bdd100k/train/images/38e5149e-e4dcb635.jpg,7,0
./bdd100k/train/images/38e561dd-1083b83c.jpg,13,0
./bdd100k/train/images/38e561dd-26834303.jpg,11,0
./bdd100k/train/images/38e561dd-4b878911.jpg,4,0
./bdd100k/train/images/38e561dd-7bc457f2.jpg,15,0
./bdd100k/train/images/38e561dd-8ea8ae2d.jpg,4,0
./bdd100k/train/images/38e59433-791e4ba7.jpg,4,0
./bdd100k/train/images/38e5e93f-0cf312d6.jpg,8,0
./bdd100k/train/images/38e5e93f-35cef54d.jpg,7,0
./bdd100k/train/images/38e5e93f-88160394.jpg,1,0
./bdd100k/train/images/38e61210-4bb351c7.jpg,11,0
./bdd100k/train/images/38e752fc-f889d439.jpg,2,0
./bdd100k/train/images/38e773df-875d0d64.jpg,4,1
./bdd100k/train/images/38e7804d-47245500.jpg,9,0
./bdd100k/train/images/38e914bf-493e3000.jpg,13,0
./bdd100k/train/images/38e914bf-805d93c4.jpg,19,0
./bdd100k/train/images/38eaf98b-1aa97f6c.jpg,4,0
./bdd100k/train/images/38eaf98b-a93f8f80.jpg,8,0
./bdd100k/train/images/38ebbd50-0656a5e1.jpg,3,0
./bdd100k/train/images/38ebbd50-1a18ef77.jpg,6,2
./bdd100k/train/images/38ebbd50-57fe86dc.jpg,8,0
./bdd100k/train/images/38ebbd50-7aedd23d.jpg,8,1
./bdd100k/train/images/38ebbd50-e1deb318.jpg,5,0
./bdd100k/train/images/38ebbd50-efaba644.jpg,10,0
./bdd100k/train/images/38ebbd50-ffd360c3.jpg,5,0
./bdd100k/train/images/38ed0810-6eccb69d.jpg,5,7
./bdd100k/train/images/38ed8d8d-93c48de2.jpg,3,0
./bdd100k/train/images/38ed8d8d-b1c230ef.jpg,9,0
./bdd100k/train/images/38ed8d8d-fa50400c.jpg,3,0
./bdd100k/train/images/38ee219e-e7be6d8e.jpg,7,0
./bdd100k/train/images/38f03fdc-21406d54.jpg,6,0
./bdd100k/train/images/38f253b4-eadb64ef.jpg,7,0
./bdd100k/train/images/38f254be-4d3ae58e.jpg,5,0
./bdd100k/train/images/38f372d3-6eda6e83.jpg,10,0
./bdd100k/train/images/38f40836-2a99cae7.jpg,2,0
./bdd100k/train/images/38f57611-2054920f.jpg,3,0
./bdd100k/train/images/38f57611-eac67ac6.jpg,5,0
./bdd100k/train/images/38f5be12-c2183ece.jpg,5,2
./bdd100k/train/images/38f6348a-9c3e53fa.jpg,18,0
./bdd100k/train/images/38f6348a-ef3b4908.jpg,2,0
./bdd100k/train/images/38f7ab6f-f370914b.jpg,10,1
./bdd100k/train/images/38f7c4e6-2bae38c6.jpg,6,0
./bdd100k/train/images/38f8bc1a-9bd0d93b.jpg,5,0
./bdd100k/train/images/38f8c2d4-01971edb.jpg,2,0
./bdd100k/train/images/38f8c2d4-0e8ad4ad.jpg,2,0
./bdd100k/train/images/38f8c2d4-0ec8e4b3.jpg,5,1
./bdd100k/train/images/38f8c2d4-77a81f04.jpg,3,3
./bdd100k/train/images/38f8c2d4-803078a5.jpg,17,0
./bdd100k/train/images/38f8c2d4-8798e993.jpg,6,0
./bdd100k/train/images/38f8c2d4-9966e76a.jpg,8,0
./bdd100k/train/images/38f8c2d4-9b05fa43.jpg,17,0
./bdd100k/train/images/38f8c2d4-b4fce55f.jpg,6,0
./bdd100k/train/images/38f8c2d4-d5decb6c.jpg,10,0
./bdd100k/train/images/38f9bb0b-3adc4575.jpg,7,1
./bdd100k/train/images/38fb00c8-a76d07dd.jpg,11,7
./bdd100k/train/images/38fb606f-95e5a75d.jpg,5,0
./bdd100k/train/images/38fc3ced-dcd835b6.jpg,5,0
./bdd100k/train/images/38fd0fe3-ef0726e9.jpg,7,1
./bdd100k/train/images/38fe4780-28a4ecad.jpg,3,0
./bdd100k/train/images/38ff959a-abe2fab8.jpg,3,0
./bdd100k/train/images/38ffcfe7-bcbe0ac7.jpg,5,0
./bdd100k/train/images/38ffcfe7-f346e0b4.jpg,6,0
./bdd100k/train/images/3900906d-6064dee6.jpg,15,0
./bdd100k/train/images/3900906d-83161048.jpg,4,0
./bdd100k/train/images/3900906d-af4dfc46.jpg,13,0
./bdd100k/train/images/3900906d-ea89e338.jpg,6,0
./bdd100k/train/images/3900ad8c-8834019f.jpg,1,0
./bdd100k/train/images/3902161e-1743d925.jpg,7,0
./bdd100k/train/images/3902161e-202708f1.jpg,11,0
./bdd100k/train/images/3902161e-67068e48.jpg,4,2
./bdd100k/train/images/3902161e-69c57d3e.jpg,0,0
./bdd100k/train/images/3902ae8d-43ee7a7c.jpg,9,0
./bdd100k/train/images/390321b6-6626cb9e.jpg,5,0
./bdd100k/train/images/390321b6-705637c4.jpg,2,0
./bdd100k/train/images/39034669-271356a3.jpg,6,0
./bdd100k/train/images/39034669-5a07f121.jpg,1,0
./bdd100k/train/images/39034669-de514fd5.jpg,8,0
./bdd100k/train/images/39050611-ce019c03.jpg,2,0
./bdd100k/train/images/39050611-d10bcbf6.jpg,6,0
./bdd100k/train/images/3907622a-dfbcd1b5.jpg,4,1
./bdd100k/train/images/3908f438-5bb653b0.jpg,4,0
./bdd100k/train/images/39096f85-9b9d1d9b.jpg,14,0
./bdd100k/train/images/390a8d59-211b0d8a.jpg,1,0
./bdd100k/train/images/390b64ea-5912ba89.jpg,4,0
./bdd100k/train/images/390b64ea-b5987472.jpg,3,0
./bdd100k/train/images/390bad2f-3d6be065.jpg,1,0
./bdd100k/train/images/390e0b76-b7988944.jpg,2,0
./bdd100k/train/images/390e0b76-c64cd1fc.jpg,9,1
./bdd100k/train/images/390ed13d-6dea54c1.jpg,13,0
./bdd100k/train/images/390ed13d-b87774e6.jpg,8,4
./bdd100k/train/images/3911127f-28f414be.jpg,3,0
./bdd100k/train/images/391201a7-238615a8.jpg,3,2
./bdd100k/train/images/391259c9-7f2b35c8.jpg,6,0
./bdd100k/train/images/3913a7ff-b049604a.jpg,8,0
./bdd100k/train/images/3914ac83-e9bf3a8d.jpg,6,0
./bdd100k/train/images/391518ac-c526dafc.jpg,2,0
./bdd100k/train/images/39165768-8fa6acf0.jpg,3,0
./bdd100k/train/images/39165768-a26dad86.jpg,5,0
./bdd100k/train/images/3917a0b5-c2e7b345.jpg,5,0
./bdd100k/train/images/3918eda3-f899a96e.jpg,11,0
./bdd100k/train/images/391b5636-59edb65d.jpg,6,0
./bdd100k/train/images/391bbd45-f8c1beec.jpg,7,0
./bdd100k/train/images/391c4bc1-8983959a.jpg,9,0
./bdd100k/train/images/391c9b9d-52d4ce1f.jpg,1,0
./bdd100k/train/images/391c9b9d-97396d20.jpg,9,0
./bdd100k/train/images/391d1700-731a1abc.jpg,4,5
./bdd100k/train/images/391d1700-88227055.jpg,6,1
./bdd100k/train/images/391d1700-8fcbc7bf.jpg,13,1
./bdd100k/train/images/391d1700-9c6e6923.jpg,7,0
./bdd100k/train/images/391d1700-c0f11234.jpg,4,1
./bdd100k/train/images/391d1700-d8649517.jpg,2,0
./bdd100k/train/images/391d1700-fe9306b4.jpg,11,1
./bdd100k/train/images/391f2980-341fc70d.jpg,9,0
./bdd100k/train/images/3920d682-e90d9ae6.jpg,4,0
./bdd100k/train/images/3920d682-ed56e7c4.jpg,4,0
./bdd100k/train/images/39215350-f5cbb441.jpg,1,0
./bdd100k/train/images/3924f539-a72e312e.jpg,4,0
./bdd100k/train/images/3924f539-e9b2b41c.jpg,9,0
./bdd100k/train/images/39268e43-b2f9d386.jpg,2,0
./bdd100k/train/images/3927fe20-60dad47d.jpg,7,0
./bdd100k/train/images/3927fe20-9d5dec3a.jpg,0,0
./bdd100k/train/images/3927fe20-e96329f5.jpg,0,1
./bdd100k/train/images/3927fe20-ea64f563.jpg,7,0
./bdd100k/train/images/392a2a37-9f90b81b.jpg,3,0
./bdd100k/train/images/392ce3c8-c0988fc7.jpg,2,0
./bdd100k/train/images/392dd1a4-24316895.jpg,16,0
./bdd100k/train/images/392dd1a4-74826122.jpg,14,0
./bdd100k/train/images/392dd1a4-82d4c929.jpg,3,0
./bdd100k/train/images/392f7b95-ebb4cbb9.jpg,8,0
./bdd100k/train/images/392f7b95-f44328d3.jpg,14,0
./bdd100k/train/images/392fdd23-7dfb7ce4.jpg,11,0
./bdd100k/train/images/392fdd23-9af0c0ea.jpg,7,4
./bdd100k/train/images/392fdd23-b737f0e7.jpg,5,0
./bdd100k/train/images/3930cfe1-d536d6d6.jpg,6,0
./bdd100k/train/images/39315f2c-879e02d2.jpg,6,0
./bdd100k/train/images/3931f063-599564a5.jpg,3,0
./bdd100k/train/images/39337da8-b0a8bc14.jpg,6,1
./bdd100k/train/images/3933d775-22d15be3.jpg,3,0
./bdd100k/train/images/3933d775-62dd3f0b.jpg,2,0
./bdd100k/train/images/39346b5c-0c8ff924.jpg,6,0
./bdd100k/train/images/3936208a-2520d985.jpg,6,0
./bdd100k/train/images/3936208a-543a69cd.jpg,11,0
./bdd100k/train/images/3936208a-548d94a9.jpg,4,0
./bdd100k/train/images/3939155c-55d329e1.jpg,1,0
./bdd100k/train/images/3939155c-c165637a.jpg,6,0
./bdd100k/train/images/393a00d2-6effd0dc.jpg,11,0
./bdd100k/train/images/393a00d2-c5f13ce5.jpg,6,0
./bdd100k/train/images/393af5c5-0e880036.jpg,13,0
./bdd100k/train/images/393b5404-b89e1061.jpg,2,0
./bdd100k/train/images/393bc38b-4f891b2c.jpg,15,0
./bdd100k/train/images/393d5360-2caab1c5.jpg,3,0
./bdd100k/train/images/393d5360-cad7852d.jpg,4,0
./bdd100k/train/images/393e189c-7aa4041a.jpg,2,0
./bdd100k/train/images/393e248c-20934fef.jpg,9,4
./bdd100k/train/images/393f2204-34abac75.jpg,0,0
./bdd100k/train/images/393f46a9-10858495.jpg,6,0
./bdd100k/train/images/3940c668-aeee21e6.jpg,2,0
./bdd100k/train/images/39411b24-1a951a9f.jpg,5,4
./bdd100k/train/images/39411b24-205c8963.jpg,3,2
./bdd100k/train/images/39411b24-c0a72c65.jpg,6,0
./bdd100k/train/images/3942022e-cb626c96.jpg,4,0
./bdd100k/train/images/39421873-8dfae76f.jpg,6,0
./bdd100k/train/images/39426425-6d716ef5.jpg,3,4
./bdd100k/train/images/39426425-f5380d09.jpg,9,0
./bdd100k/train/images/3943a5c2-27c6fb2f.jpg,1,0
./bdd100k/train/images/3944a38a-95acbe26.jpg,9,1
./bdd100k/train/images/394632bb-a766d2cb.jpg,5,1
./bdd100k/train/images/3946ad3b-77fe9804.jpg,4,2
./bdd100k/train/images/3946ad3b-e0d1cdf9.jpg,0,0
./bdd100k/train/images/39471864-1e806abd.jpg,6,0
./bdd100k/train/images/39471864-ecf7930d.jpg,1,0
./bdd100k/train/images/394859a3-2ff28b42.jpg,8,9
./bdd100k/train/images/394859a3-3946a608.jpg,7,1
./bdd100k/train/images/394859a3-a5e49383.jpg,8,4
./bdd100k/train/images/394968e0-24658f64.jpg,2,0
./bdd100k/train/images/3949cd31-6bac9b83.jpg,0,6
./bdd100k/train/images/394b4715-2eab087e.jpg,9,0
./bdd100k/train/images/394b4715-7bbbc3bc.jpg,8,5
./bdd100k/train/images/394bb334-18115adb.jpg,0,0
./bdd100k/train/images/394c0e58-4776b7e7.jpg,8,0
./bdd100k/train/images/394c10f6-9cb7da13.jpg,5,0
./bdd100k/train/images/394d3b06-d20bb22f.jpg,4,0
./bdd100k/train/images/394d69d2-f2426e5e.jpg,5,0
./bdd100k/train/images/394dde69-de5027fc.jpg,2,1
./bdd100k/train/images/394dde69-ff1ff105.jpg,6,1
./bdd100k/train/images/394f30a6-669e295c.jpg,10,0
./bdd100k/train/images/394f30a6-b947a685.jpg,9,1
./bdd100k/train/images/395197a7-5072787a.jpg,9,0
./bdd100k/train/images/395197a7-ab28e593.jpg,11,0
./bdd100k/train/images/3952a585-a97738f9.jpg,7,0
./bdd100k/train/images/3952c4d8-9e44b267.jpg,8,2
./bdd100k/train/images/3952c4d8-c309e371.jpg,11,1
./bdd100k/train/images/3953e382-0de3e848.jpg,12,1
./bdd100k/train/images/39553af3-b62885c0.jpg,2,0
./bdd100k/train/images/39558894-1224dbdf.jpg,1,0
./bdd100k/train/images/39558894-caedc70d.jpg,4,0
./bdd100k/train/images/395593b9-0c66ac27.jpg,6,0
./bdd100k/train/images/395593b9-391ec1dc.jpg,3,0
./bdd100k/train/images/395593b9-6e515d02.jpg,1,0
./bdd100k/train/images/395a0c12-b142b4b3.jpg,0,1
./bdd100k/train/images/395a0c12-b31150c0.jpg,0,0
./bdd100k/train/images/395a0c12-bb9dde98.jpg,3,0
./bdd100k/train/images/395a0c12-c2a13413.jpg,11,0
./bdd100k/train/images/395a0c12-e690eb38.jpg,1,0
./bdd100k/train/images/395a0c12-ea7c638a.jpg,4,0
./bdd100k/train/images/395a8334-0f62f4de.jpg,6,0
./bdd100k/train/images/395a8334-2034d992.jpg,3,3
./bdd100k/train/images/395b6a26-159cb4bb.jpg,12,1
./bdd100k/train/images/395b6a26-f90150c8.jpg,18,1
./bdd100k/train/images/395b7b7f-4d5d837d.jpg,10,0
./bdd100k/train/images/395bc4b6-282259f1.jpg,8,5
./bdd100k/train/images/395bec5e-df8f040e.jpg,7,0
./bdd100k/train/images/395cd3f7-7295ca20.jpg,3,0
./bdd100k/train/images/395dad2d-1e4dc6bc.jpg,11,0
./bdd100k/train/images/395dad2d-33838958.jpg,9,0
./bdd100k/train/images/395dad2d-f18c7958.jpg,4,0
./bdd100k/train/images/395f7903-0a29a702.jpg,2,0
./bdd100k/train/images/3961fe01-4525f3ba.jpg,7,0
./bdd100k/train/images/396529be-456a6641.jpg,0,0
./bdd100k/train/images/396529be-5ece4933.jpg,7,0
./bdd100k/train/images/396529be-7041993b.jpg,0,0
./bdd100k/train/images/396529be-f57c6a0e.jpg,2,0
./bdd100k/train/images/3967bc84-7e641e9d.jpg,9,0
./bdd100k/train/images/396bd83d-a9e6ae4e.jpg,3,0
./bdd100k/train/images/396c816e-69af828b.jpg,3,0
./bdd100k/train/images/396e7778-02940baa.jpg,8,0
./bdd100k/train/images/396eea49-607d6984.jpg,3,0
./bdd100k/train/images/396eea49-d10c2cb7.jpg,4,0
./bdd100k/train/images/396eea49-dd72e11d.jpg,5,0
./bdd100k/train/images/396eea49-f5a815ac.jpg,0,0
./bdd100k/train/images/396f1c43-8334b8cd.jpg,3,0
./bdd100k/train/images/396fadcf-a33e3cd2.jpg,10,0
./bdd100k/train/images/396fc04a-818eb7ac.jpg,7,0
./bdd100k/train/images/39718907-2b7c7f39.jpg,5,3
./bdd100k/train/images/39718907-939f9664.jpg,11,1
./bdd100k/train/images/39718907-f0ac153f.jpg,5,1
./bdd100k/train/images/3972b840-1e0b15eb.jpg,2,0
./bdd100k/train/images/39738e7c-02596797.jpg,2,0
./bdd100k/train/images/39738e7c-298ac7a0.jpg,2,1
./bdd100k/train/images/39738e7c-3ec0828e.jpg,5,0
./bdd100k/train/images/39738e7c-7092b63e.jpg,3,0
./bdd100k/train/images/39738e7c-aa3258a5.jpg,2,0
./bdd100k/train/images/39738e7c-e7741c3e.jpg,8,0
./bdd100k/train/images/397521f0-5ecc1f75.jpg,9,0
./bdd100k/train/images/397521f0-e0decdef.jpg,6,0
./bdd100k/train/images/397521f0-f83a4fef.jpg,6,0
./bdd100k/train/images/39753897-3496567d.jpg,3,0
./bdd100k/train/images/3975bf13-8cc01417.jpg,4,2
./bdd100k/train/images/3975bf13-e6ef8335.jpg,2,0
./bdd100k/train/images/3975df2a-214d0fab.jpg,16,0
./bdd100k/train/images/3975df2a-ea2b5fa4.jpg,8,0
./bdd100k/train/images/3977c6ac-8916d990.jpg,0,1
./bdd100k/train/images/39781048-38db3b41.jpg,3,0
./bdd100k/train/images/3979fced-16db6dc2.jpg,7,0
./bdd100k/train/images/3979fced-32e340bc.jpg,7,0
./bdd100k/train/images/3979fced-3382d7d7.jpg,3,1
./bdd100k/train/images/3979fced-370f242f.jpg,0,0
./bdd100k/train/images/3979fced-5e2e2919.jpg,2,0
./bdd100k/train/images/3979fced-717c50aa.jpg,3,0
./bdd100k/train/images/3979fced-7a8b903d.jpg,8,2
./bdd100k/train/images/3979fced-907f36f5.jpg,10,0
./bdd100k/train/images/3979fced-aff43bb2.jpg,7,0
./bdd100k/train/images/3979fced-c09063e8.jpg,10,0
./bdd100k/train/images/3979fced-de798316.jpg,1,0
./bdd100k/train/images/3979fced-e01be945.jpg,8,0
./bdd100k/train/images/397c390c-7737bc59.jpg,4,0
./bdd100k/train/images/397cfb2a-77707f3d.jpg,3,0
./bdd100k/train/images/39805d08-0738f83c.jpg,8,0
./bdd100k/train/images/39805d08-262beff4.jpg,4,0
./bdd100k/train/images/39805d08-55e66eff.jpg,3,0
./bdd100k/train/images/3980ac54-690bd978.jpg,5,0
./bdd100k/train/images/398289f5-728404a3.jpg,5,0
./bdd100k/train/images/39834da7-0ad91daf.jpg,4,0
./bdd100k/train/images/39834da7-4933981e.jpg,4,2
./bdd100k/train/images/39834da7-cf9fcd85.jpg,11,0
./bdd100k/train/images/39838669-c9a42d33.jpg,3,0
./bdd100k/train/images/3983af59-c7f85f22.jpg,4,0
./bdd100k/train/images/3984f672-ac9dd404.jpg,6,0
./bdd100k/train/images/3985baa5-bb9f1021.jpg,5,6
./bdd100k/train/images/3985d0be-fa696e36.jpg,3,0
./bdd100k/train/images/39871212-84f76fe6.jpg,0,2
./bdd100k/train/images/39878b31-bda2c5b8.jpg,2,3
./bdd100k/train/images/39889c08-ab2b229d.jpg,6,0
./bdd100k/train/images/398982e1-281c78d3.jpg,1,0
./bdd100k/train/images/398982e1-bd19cc1d.jpg,12,0
./bdd100k/train/images/398982e1-ebf3f293.jpg,6,0
./bdd100k/train/images/3989f249-bf426669.jpg,13,0
./bdd100k/train/images/3989f249-c4a0047b.jpg,2,0
./bdd100k/train/images/398c6ab2-474b609e.jpg,7,2
./bdd100k/train/images/398c6ab2-b9a371fe.jpg,3,0
./bdd100k/train/images/398c6ab2-dfbec0be.jpg,4,0
./bdd100k/train/images/398c6ab2-ee66d8d5.jpg,9,5
./bdd100k/train/images/398eedb9-175767a5.jpg,1,0
./bdd100k/train/images/398fbe69-2d1dfdab.jpg,1,0
./bdd100k/train/images/39913723-4401c148.jpg,0,2
./bdd100k/train/images/39913723-b630a197.jpg,9,0
./bdd100k/train/images/3992a2fc-5df17c29.jpg,7,0
./bdd100k/train/images/399324f0-20d26648.jpg,4,0
./bdd100k/train/images/39938fb0-4da64a78.jpg,3,0
./bdd100k/train/images/3993a156-94f3e287.jpg,4,0
./bdd100k/train/images/3994254f-75ff8d3a.jpg,0,0
./bdd100k/train/images/3995b456-d3bee363.jpg,2,0
./bdd100k/train/images/3995c3a5-62f34a03.jpg,8,0
./bdd100k/train/images/39960725-4488360e.jpg,2,0
./bdd100k/train/images/3996400c-e367deb4.jpg,3,0
./bdd100k/train/images/399643dd-ff987b91.jpg,7,1
./bdd100k/train/images/39964421-3c6bddd0.jpg,2,0
./bdd100k/train/images/39964421-47b5e1db.jpg,3,0
./bdd100k/train/images/39964421-abb6de3b.jpg,6,0
./bdd100k/train/images/39972d0e-1ca47625.jpg,1,0
./bdd100k/train/images/39975819-348b6294.jpg,10,0
./bdd100k/train/images/3997f923-459693f7.jpg,14,0
./bdd100k/train/images/3997fb10-8b20cb61.jpg,6,0
./bdd100k/train/images/3998d29f-c6c33042.jpg,5,0
./bdd100k/train/images/3998ebd0-700db4d7.jpg,8,1
./bdd100k/train/images/3998ebd0-73b196d5.jpg,1,6
./bdd100k/train/images/3998ebd0-7fd575dd.jpg,9,0
./bdd100k/train/images/3998ebd0-de7adefc.jpg,5,1
./bdd100k/train/images/3998ebd0-e02bfe7f.jpg,0,0
./bdd100k/train/images/399948c9-7250751c.jpg,0,0
./bdd100k/train/images/399974c0-3628dd3b.jpg,5,1
./bdd100k/train/images/399974c0-86f992d5.jpg,1,0
./bdd100k/train/images/399974c0-b810d608.jpg,5,0
./bdd100k/train/images/399974c0-ec8cec04.jpg,6,0
./bdd100k/train/images/3999f30c-1450b9d6.jpg,5,0
./bdd100k/train/images/3999f30c-31a9a390.jpg,3,0
./bdd100k/train/images/399a82bd-a3caf341.jpg,11,0
./bdd100k/train/images/399b7e14-6e7bd286.jpg,10,0
./bdd100k/train/images/399b7e14-70f9a617.jpg,2,0
./bdd100k/train/images/399b7e14-ec470597.jpg,7,0
./bdd100k/train/images/399cbdbc-60246faa.jpg,5,2
./bdd100k/train/images/399dbdd1-2b455ed2.jpg,5,1
./bdd100k/train/images/399f3b71-eb04f8f1.jpg,2,0
./bdd100k/train/images/399fec7f-8d57f7da.jpg,7,3
./bdd100k/train/images/39a17363-406e443f.jpg,2,1
./bdd100k/train/images/39a1e605-4a8d7426.jpg,8,0
./bdd100k/train/images/39a1e605-9623fcdd.jpg,2,0
./bdd100k/train/images/39a1e605-e3bd08ce.jpg,5,0
./bdd100k/train/images/39a1e605-ed848811.jpg,3,0
./bdd100k/train/images/39a2dffb-2748b3ff.jpg,5,0
./bdd100k/train/images/39a2dffb-34cead5a.jpg,12,0
./bdd100k/train/images/39a2dffb-c5561f6c.jpg,10,0
./bdd100k/train/images/39a5380d-142842c4.jpg,4,0
./bdd100k/train/images/39a5380d-65dc0f77.jpg,7,0
./bdd100k/train/images/39a5380d-f9a0999a.jpg,6,0
./bdd100k/train/images/39a6c527-a58d844f.jpg,3,0
./bdd100k/train/images/39a72e89-736ff8c3.jpg,5,0
./bdd100k/train/images/39aaa8e0-eccac8b6.jpg,5,0
./bdd100k/train/images/39aac335-2f50e7b2.jpg,7,0
./bdd100k/train/images/39af3c91-32f83059.jpg,1,0
./bdd100k/train/images/39af3c91-66d874db.jpg,0,0
./bdd100k/train/images/39afce12-6ffc7c8a.jpg,3,0
./bdd100k/train/images/39b144b7-5030f091.jpg,6,0
./bdd100k/train/images/39b144b7-7a4d5182.jpg,11,0
./bdd100k/train/images/39b2568b-14d769c8.jpg,3,2
./bdd100k/train/images/39b2568b-53b2ae7e.jpg,5,0
./bdd100k/train/images/39b2568b-5ee1d4f3.jpg,5,0
./bdd100k/train/images/39b2568b-dc6413be.jpg,1,0
./bdd100k/train/images/39b65d50-ee78439f.jpg,1,0
./bdd100k/train/images/39b8e2ee-7c0bc585.jpg,8,0
./bdd100k/train/images/39b8e2ee-83ef1694.jpg,8,0
./bdd100k/train/images/39b8e2ee-90e5269a.jpg,4,0
./bdd100k/train/images/39b9d097-0bea7eed.jpg,2,0
./bdd100k/train/images/39b9d097-9d1a65fa.jpg,15,1
./bdd100k/train/images/39baf89e-7ca1cd13.jpg,9,0
./bdd100k/train/images/39bb5d9d-ed0e635c.jpg,4,1
./bdd100k/train/images/39bc9a6c-5bd7c6f0.jpg,7,0
./bdd100k/train/images/39bd30d2-17a542ed.jpg,9,3
./bdd100k/train/images/39bfc1f0-51e2ae26.jpg,5,0
./bdd100k/train/images/39c0ad73-ae29059c.jpg,1,0
./bdd100k/train/images/39c1eaf1-f492b39a.jpg,3,0
./bdd100k/train/images/39c1f4f6-81c517fc.jpg,2,0
./bdd100k/train/images/39c2de15-b2018a04.jpg,6,0
./bdd100k/train/images/39c2de15-bb9efbff.jpg,4,0
./bdd100k/train/images/39c2de15-f734f94c.jpg,9,0
./bdd100k/train/images/39c3e66d-8075a5f8.jpg,8,0
./bdd100k/train/images/39c46611-8f3d38f5.jpg,0,0
./bdd100k/train/images/39c52bb4-1c017e17.jpg,19,0
./bdd100k/train/images/39c77351-a5531134.jpg,6,0
./bdd100k/train/images/39c7b5ea-27dab276.jpg,1,1
./bdd100k/train/images/39c7b5ea-34049559.jpg,3,0
./bdd100k/train/images/39c7b5ea-6b480e51.jpg,4,0
./bdd100k/train/images/39c7da0f-31d76121.jpg,2,0
./bdd100k/train/images/39c7da0f-81dccce7.jpg,0,0
./bdd100k/train/images/39c7da0f-981b5650.jpg,1,1
./bdd100k/train/images/39c98ff2-05ce26be.jpg,10,0
./bdd100k/train/images/39cb3808-71e2a508.jpg,9,0
./bdd100k/train/images/39cb6470-ffaf82a7.jpg,15,0
./bdd100k/train/images/39ccdf51-c9c7bd64.jpg,2,0
./bdd100k/train/images/39cdcccb-3471144d.jpg,15,0
./bdd100k/train/images/39ce161d-3543c2c1.jpg,5,0
./bdd100k/train/images/39ce20ec-328e0b8e.jpg,2,0
./bdd100k/train/images/39ce20ec-75227552.jpg,1,0
./bdd100k/train/images/39ce20ec-e4245943.jpg,1,0
./bdd100k/train/images/39ce20ec-e6323645.jpg,2,0
./bdd100k/train/images/39cef9a5-cc0c04a8.jpg,9,0
./bdd100k/train/images/39d02c58-1ce5f60e.jpg,5,0
./bdd100k/train/images/39d04ac1-7fa63de7.jpg,3,0
./bdd100k/train/images/39d2fe06-327aa307.jpg,5,0
./bdd100k/train/images/39d356e3-29273283.jpg,6,1
./bdd100k/train/images/39d36d12-e186691a.jpg,1,0
./bdd100k/train/images/39d55d20-7901752c.jpg,8,1
./bdd100k/train/images/39d5c981-2d16b04b.jpg,5,0
./bdd100k/train/images/39d70bd8-8a8fa1a0.jpg,15,0
./bdd100k/train/images/39d70bd8-a026c419.jpg,9,2
./bdd100k/train/images/39d70bd8-ca5b54a5.jpg,11,0
./bdd100k/train/images/39d86fbf-c02b93b4.jpg,9,0
./bdd100k/train/images/39d86fbf-ee1cd01f.jpg,9,0
./bdd100k/train/images/39d9fe8c-bfc7a674.jpg,5,0
./bdd100k/train/images/39dbb214-76cd66ec.jpg,8,0
./bdd100k/train/images/39dbb214-a791e2f2.jpg,1,0
./bdd100k/train/images/39ddb110-03f0f5a3.jpg,6,1
./bdd100k/train/images/39ddb110-04604b9c.jpg,4,0
./bdd100k/train/images/39de26fe-10cca1dc.jpg,3,0
./bdd100k/train/images/39de26fe-68fa4323.jpg,1,0
./bdd100k/train/images/39dfb35b-de9e2d38.jpg,5,0
./bdd100k/train/images/39e00e04-630af91d.jpg,9,0
./bdd100k/train/images/39e29348-0f0d9217.jpg,3,1
./bdd100k/train/images/39e29348-adb68809.jpg,3,0
./bdd100k/train/images/39e29e02-8440337c.jpg,6,4
./bdd100k/train/images/39e29e02-c7b82dc0.jpg,3,0
./bdd100k/train/images/39e3bd51-aa372c9f.jpg,1,0
./bdd100k/train/images/39e3f822-de91092e.jpg,6,0
./bdd100k/train/images/39e6b633-3e857cb6.jpg,5,0
./bdd100k/train/images/39e7b768-2303cf3d.jpg,7,0
./bdd100k/train/images/39e7b768-65946398.jpg,7,3
./bdd100k/train/images/39e7b768-947bbbaf.jpg,5,0
